phone,cemetery,emergency,opening_hours,website,pets_allowed,geometry,historic,wiki_summary_en,postal_code,toilets,natural,description,visiting_time,leisure,tourism,public_transport,brand,alt_name,amenity,reservation,attraction,highchair,parking,swimming_pool,contact_phone,community_centre,addr_street,contact_twitter,social_facility,contact_facebook,zoo,email,wheelchair,cuisine,contact_website,internet_access,opening_hours_reception,guest_house,addr_city,contact_instagram,image,location,outdoor_seating,museum,takeaway,smoking,name,id
,,,Mo-Sa 05:00-23:30,"https://www.biedronka.pl/pl/shop,id,2690",,"POLYGON ((19.9875172 50.0170273, 19.9873856 50.0169326, 19.9873619 50.0169155, 19.9873458 50.016904, 19.9878102 50.0166376, 19.9880869 50.0168367, 19.9878818 50.0169543, 19.9878293 50.0169165, 19.9876014 50.0170473, 19.9875486 50.0170093, 19.9875172 50.0170273))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Polonijna,,,,,,,,,,,,Kraków,,,,,,,,Biedronka,9619
,,,,,,"POLYGON ((19.9848731 50.0178329, 19.9854766 50.0178382, 19.9854784 50.0177467, 19.9850714 50.0177435, 19.9850717 50.0177305, 19.9850721 50.0177078, 19.9849006 50.0177064, 19.9848756 50.0177062, 19.9848731 50.0178329))",no information,no information,,,no information,,,no information,no information,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plac Handlowy Kozłowek,9620
,,,Mo-Sa 06:00-22:30,,,"POLYGON ((19.9635561 50.0142998, 19.9635283 50.0138231, 19.9639047 50.0138144, 19.9639076 50.0138626, 19.9638959 50.0138627, 19.9638989 50.0139306, 19.9639768 50.0139286, 19.9639905 50.0141665, 19.9639129 50.0141682, 19.9639178 50.0142519, 19.9636705 50.0142582, 19.9636724 50.0142972, 19.9635561 50.0142998))",no information,no information,,,no information,,,no information,no information,,Lidl,,no information,,,,,,,,Nowosądecka,,,,,,,,,,,,Kraków,,,,,,,,Lidl,9621
+48 22 205 33 00,,,,"https://www.biedronka.pl/pl/shop,id,2455",,"POLYGON ((19.9459361 50.0823692, 19.945353 50.0824674, 19.945247 50.0822067, 19.9454962 50.0821647, 19.9455136 50.0822075, 19.9458474 50.0821513, 19.9458867 50.0822478, 19.9459361 50.0823692))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Żabiniec,,,,,bok@biedronka.eu,,,,,,,Kraków,,,,,,,,Biedronka;Бедронка,9622
+48 22 205 33 00,,,,https://www.biedronka.pl,,"POLYGON ((20.0422507 50.023451, 20.0422924 50.0234457, 20.0423281 50.0234411, 20.0423118 50.0233885, 20.0425783 50.0233545, 20.0427122 50.0237874, 20.0422989 50.0238401, 20.042247 50.0236724, 20.0423165 50.0236635, 20.0422507 50.023451))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Półłanki,,,,,bok@biedronka.eu,,,,,,,Kraków,,,,,,,,Biedronka;Бедронка,9623
,,,Mo-Sa 07:00-21:00; Su 09:00-20:00,"https://www.biedronka.pl/pl/shop,id,2452,title,krakow-zygmunta-glogera-22",,"POLYGON ((19.9291438 50.1019091, 19.9291447 50.1019063, 19.9292181 50.1017932, 19.9292986 50.1016692, 19.929692 50.1017745, 19.9297198 50.1017313, 19.9299625 50.101796, 19.9297805 50.1020784, 19.9297101 50.1020592, 19.9291438 50.1019091))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Zygmunta Glogera,,,,,,,,,,,,Kraków,,,,,,,,Biedronka,9624
,,,Mo-Sa 06:00-22:30,https://www.lidl.pl/,,"POLYGON ((19.944869 50.0052157, 19.9448688 50.0052162, 19.9447393 50.0052217, 19.944739 50.0052182, 19.9447638 50.0052172, 19.9447591 50.0051706, 19.9447011 50.0051728, 19.9446338 50.0051762, 19.9446004 50.0051773, 19.9446001 50.0051736, 19.9446016 50.0051736, 19.9445854 50.0050178, 19.9445401 50.0050198, 19.9445005 50.0050215, 19.9445002 50.0050179, 19.9445025 50.0050178, 19.9444955 50.0049516, 19.9444946 50.0049512, 19.9444942 50.0049474, 19.945284 50.0049145, 19.9452844 50.0049182, 19.9452832 50.0049189, 19.9453072 50.0051739, 19.9452319 50.0051768, 19.9452294 50.0051509, 19.945178 50.0051529, 19.9451261 50.0051549, 19.9451308 50.005205, 19.9451113 50.0052058, 19.9451106 50.0052068, 19.9450508 50.0052092, 19.9450502 50.0052083, 19.944869 50.0052157))",no information,no information,,,no information,,,no information,no information,,Lidl,,no information,,,,,,,,Cechowa,,,,,,yes,,,,,,Kraków,,,,,,,,Lidl,9625
+48 22 205 33 00,,,Mo-Sa 06:00-23:30,"https://www.biedronka.pl/pl/shop,id,2771",,"POLYGON ((19.9130693 50.0968979, 19.9129981 50.0969909, 19.9130289 50.0970006, 19.9129087 50.0971578, 19.9128585 50.0971419, 19.9123662 50.096986, 19.9125208 50.096784, 19.9127943 50.0968706, 19.9128312 50.0968225, 19.9129542 50.0968615, 19.9130653 50.0968966, 19.9130693 50.0968979))",no information,no information,,,no information,,,no information,no information,,Biedronka,,no information,,,,,,,,Władysława Łokietka,,,,,bok@biedronka.eu,,,,,,,Kraków,,,,,,,,Biedronka;Бедронка,9626
,,,Mo-Sa 06:00-22:00,,,"POLYGON ((19.9356622 50.0284437, 19.9358193 50.0286263, 19.935789 50.0286369, 19.9357567 50.0286484, 19.9357413 50.0286301, 19.9357126 50.0286403, 19.9356837 50.0286526, 19.9357198 50.0286959, 19.9353273 50.0288385, 19.9352636 50.0287637, 19.9352273 50.028777, 19.9352095 50.0287472, 19.9351542 50.0286854, 19.9350829 50.0287106, 19.9350457 50.0286672, 19.9356622 50.0284437))",no information,no information,,,no information,,,no information,no information,,Lidl,,no information,,,,,,,,Cegielniana,,,,,,yes,,,,,,,,,,,,,,Lidl,9627
,,,Mo-Sa 08:00-21:00; Su 09:00-18:00,,,"POLYGON ((19.9261051 50.011175, 19.9260683 50.0111073, 19.9261066 50.0110986, 19.926048 50.0109905, 19.9261013 50.010979, 19.9267484 50.0108329, 19.9268666 50.0110519, 19.9267289 50.0111654, 19.926553 50.0110745, 19.9261051 50.011175))",no information,no information,,,no information,,,no information,no information,,ALDI,,no information,,,,,,,,Sielska,,,,,,,,,,,,,,,,,,,,ALDI,9628
,,,Mo-Su 06:00-22:00,,,"POLYGON ((19.91637 50.070951, 19.9162923 50.0705998, 19.9162478 50.0705998, 19.9162159 50.0704296, 19.9167206 50.0703905, 19.9170339 50.0703663, 19.9171505 50.0708048, 19.9166311 50.0709163, 19.91637 50.070951))",no information,no information,,,no information,,,no information,no information,,,,marketplace,,,,,,,,,,,,,,limited,,,,,,,,,,,,,,Plac Nowowiejski,9629
,,,Mo-Sa 06:00-22:00; Su 09:00-20:00,,,"POLYGON ((20.0187431 50.0871715, 20.0186482 50.0869428, 20.0192245 50.0868443, 20.019213 50.0868167, 20.0194094 50.0867831, 20.0194813 50.0867708, 20.0195878 50.087027, 20.0187431 50.0871715))",no information,no information,,,no information,,,no information,no information,,ALDI,,no information,,,,,,,,,,,,,,,,,,,,Kraków,,,,,,,,ALDI,9630
,,,,,,"POLYGON ((20.0188418 50.0865808, 20.0188349 50.0865649, 20.0187758 50.0865752, 20.0187824 50.0865911, 20.0182917 50.0866769, 20.01819 50.0864363, 20.0192874 50.0862443, 20.0193884 50.0864847, 20.0188418 50.0865808))",no information,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Park Handlowy Na Lotnisku,9631
,,,,,,"POLYGON ((19.853308 50.02849, 19.8532959 50.0285555, 19.853186 50.028658, 19.85316 50.0286463, 19.853075 50.028608, 19.8530758 50.0286066, 19.85298 50.028565, 19.852979 50.028566, 19.852906 50.028534, 19.8529148 50.0284883, 19.8529184 50.02847, 19.852932 50.028457, 19.852935 50.028454, 19.852972 50.028419, 19.852937 50.028404, 19.853055 50.028294, 19.853081 50.028305, 19.85326 50.028443, 19.853241 50.028461, 19.85328 50.028478, 19.853308 50.02849))",no information,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,Zdzisława Jachimeckiego,,,,,,,,,,,,Kraków,,,,,,,,Lewiatan,9632
,,,Mo-Fr 09:00-19:00; Sa 09:00-16:00,,,"POLYGON ((19.9451477 49.9941742, 19.9451469 49.9941334, 19.945121 49.9941334, 19.945122 49.9941745, 19.9449429 49.9941761, 19.9449354 49.9937916, 19.945106 49.9937903, 19.9451047 49.9937619, 19.9451116 49.993762, 19.9451125 49.9937902, 19.9451366 49.9937896, 19.9451357 49.9937747, 19.9451688 49.9937743, 19.9451695 49.9937615, 19.9452363 49.9937609, 19.9452371 49.9937666, 19.9453666 49.9937661, 19.9453674 49.9937885, 19.9454069 49.993788, 19.9454083 49.993872, 19.945323 49.993873, 19.9453235 49.9938885, 19.945324 49.9939069, 19.9453689 49.9939068, 19.9453738 49.9941716, 19.9451477 49.9941742))",no information,no information,,yes,no information,,,no information,no information,,,,no information,,,,,,,,Myślenicka,,,,,,,,,,,,Kraków,,,,,,,,Swoszowice Centrum,9633
,,,Mo-Fr 07:00-21:30; Sa 07:00-20:00; Su 09:00-17:00,https://www.lewiatan.pl/znajdz-sklep/lewiatan-krakow-krakow-krowodrza-ul-dozynkowa-99,,"POLYGON ((19.9405595 50.1180094, 19.9405619 50.1179998, 19.9405648 50.1179996, 19.9405943 50.1178827, 19.9405913 50.1178816, 19.9405995 50.1178504, 19.9409795 50.11789, 19.9409404 50.1180319, 19.9409393 50.1180489, 19.9405595 50.1180094))",no information,no information,,,no information,,,no information,no information,,Lewiatan,,no information,,,,,,,,Dożynkowa,,,,,,yes,,,,,,Kraków,,,,,,,no,Lewiatan,9634
,,,"""sprzedaż wg regulaminu może być od 6. do 22.""",,,"POLYGON ((19.9008463 50.0748233, 19.9008229 50.0747574, 19.9008344 50.0746539, 19.9008623 50.0746161, 19.9008747 50.0745857, 19.9008897 50.0745829, 19.9008745 50.0745286, 19.9009086 50.0745224, 19.9009135 50.0744898, 19.900976 50.0744683, 19.9012805 50.0744315, 19.9012704 50.0744003, 19.9014571 50.0743839, 19.9015238 50.0746988, 19.9015126 50.0747266, 19.9014772 50.0747498, 19.9008463 50.0748233))",no information,no information,,,no information,,,no information,no information,,,,marketplace,,,,,,,,Młodej Polski,,,,,,,,,,,,Kraków,,,,,,,,yes,9635
,,,Mo-Sa 07:00-22:00; Su 08:00-21:00,,,"POLYGON ((19.8973761 50.092629, 19.8968913 50.0920274, 19.8995637 50.0912081, 19.8999645 50.0916665, 19.8973761 50.092629))",no information,no information,,,no information,,,no information,no information,,Auchan,,no information,,,,,,,,Stawowa,,,,,,yes,,,,,,,,,,,,,,Auchan,9636
,,,"Mo-Sa 06:00-22:30, Su 09:00-20:00",,,"POLYGON ((19.9287585 50.1025629, 19.9286035 50.1027864, 19.9286343 50.1028437, 19.9294549 50.1030768, 19.9295808 50.1028922, 19.9296514 50.1029107, 19.9297118 50.1028357, 19.9287585 50.1025629))",no information,no information,,,no information,,,no information,no information,,Lidl,,no information,,,,,,,,Zygmunta Glogera,,,,,,,,,,,,Kraków,,,,,,,,Lidl,9637
,,,Mo-Sa 6:30 - 22:00; Su 9:00-20:00,,,"POLYGON ((20.0506388 50.0227384, 20.0506193 50.0225293, 20.0489394 50.0225942, 20.0489417 50.0226193, 20.0489157 50.0226203, 20.0489133 50.022595, 20.0488496 50.0225975, 20.0488589 50.0226973, 20.0488281 50.0226985, 20.0488382 50.0228079, 20.0506388 50.0227384))",no information,no information,,no,no information,,,no information,no information,,,,no information,,,,,,,,Agatowa,,,,,,,,,,,,Kraków,,,,,,,,ATUT Złocień,9638
,,,,,,"POLYGON ((19.9698544 50.0163999, 19.9698577 50.0163546, 19.9698163 50.0163536, 19.9698163 50.0163484, 19.9698185 50.0163278, 19.9698197 50.0162994, 19.969834 50.0161219, 19.9700588 50.0161217, 19.9700665 50.0161215, 19.9703782 50.0161207, 19.9704525 50.0161249, 19.9705286 50.0161234, 19.970573 50.0161445, 19.9705393 50.0164193, 19.9698544 50.0163999))",no information,no information,,,no information,,,no information,no information,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minicentrum handlowe Włoska,9639
,,,,,,"POLYGON ((19.9950246 50.0236223, 19.9953205 50.0235656, 19.9954809 50.0239135, 19.9954817 50.0240005, 19.9952612 50.0240443, 19.9952395 50.0239985, 19.9951906 50.0240083, 19.9951272 50.0238861, 19.9951465 50.023882, 19.9950246 50.0236223))",no information,no information,,,no information,,,no information,no information,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,9640
,,,,,,"POLYGON ((19.9117951 49.9809029, 19.9126529 49.9810396, 19.9126491 49.9810495, 19.9126359 49.9810474, 19.9126198 49.981089, 19.9127203 49.981105, 19.9128465 49.9807777, 19.9119014 49.980627, 19.9118079 49.9808695, 19.9118052 49.9808767, 19.9117951 49.9809029))",no information,no information,,,no information,,,no information,no information,,Lidl,,no information,,,,,,,,Góra Libertowska,,,,,,,,,,,,Libertów,,,,,,,,Lidl,9641
,,,,https://www.lewiatan.pl/znajdz-sklep/lewiatan-krakow-wrobela-67,,"POLYGON ((20.063318 50.0423312, 20.0634185 50.0421668, 20.063418 50.0421662, 20.0634203 50.0421626, 20.0634457 50.0421691, 20.0634457 50.0421697, 20.0635799 50.0422036, 20.0636141 50.0421478, 20.0636192 50.0421492, 20.0636169 50.0421534, 20.0636914 50.0421722, 20.0636942 50.0421681, 20.0636979 50.0421692, 20.0636955 50.0421733, 20.0637544 50.0421882, 20.0637567 50.042184, 20.0637606 50.042185, 20.0637583 50.0421893, 20.0638324 50.042208, 20.063835 50.0422038, 20.0638403 50.0422052, 20.0638067 50.042261, 20.0639374 50.0422944, 20.0639379 50.042294, 20.0639626 50.0423002, 20.0638619 50.0424645, 20.0638625 50.0424651, 20.0638603 50.0424685, 20.063318 50.0423312))",no information,no information,,,no information,,,no information,no information,,Lewiatan,,no information,,,,,,,,Feliksa Wrobela,,,,,,,,,,,,Kraków,,,,,,,,Lewiatan,9642
,,,,,,"POLYGON ((19.9353921 50.0728009, 19.9356692 50.0728471, 19.9356689 50.072716, 19.9354697 50.0726872, 19.9353921 50.0728009))",no information,no information,,,no information,,,no information,no information,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,9643
,,,,,,"POLYGON ((20.1198378 50.1098849, 20.1198391 50.1097416, 20.1202364 50.1097429, 20.1202371 50.1097384, 20.1202442 50.1097386, 20.1202427 50.1098913, 20.1202359 50.1098911, 20.1202352 50.1098866, 20.1198378 50.1098849))",no information,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,Glinik,,,,,,,,,,,,Kraków,,,,,,,,Euro,9644
,,,,,,"POLYGON ((20.0222858 50.0966632, 20.0222898 50.0965795, 20.0222804 50.0965716, 20.0223092 50.096555, 20.022338 50.0965383, 20.0223389 50.0965267, 20.0225144 50.0965319, 20.0225105 50.096585, 20.0226363 50.0965888, 20.0226366 50.0965942, 20.0226341 50.0966238, 20.0226315 50.0966495, 20.0225047 50.0966456, 20.0224999 50.0967113, 20.0224838 50.0967103, 20.0224867 50.0966706, 20.0224874 50.0966696, 20.02236 50.0966658, 20.0222858 50.0966632))",no information,no information,,,no information,,,no information,no information,,Lewiatan,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lewiatan,9645
,,,Mo-Sa 07:00-21:30,https://www.lewiatan.pl/znajdz-sklep/lewiatan-krakow-krakow-krowodrza-krolowej-jadwigi-206,,"POLYGON ((19.8826511 50.0639449, 19.8828005 50.0638896, 19.8825168 50.0635752, 19.8823618 50.0636327, 19.8826511 50.0639449))",no information,no information,,,no information,,,no information,no information,,Lewiatan,,no information,,,,,,,,Królowej Jadwigi,,,,,,,,,,,,Kraków,,,,,,,,Lewiatan,9646
,,,"Mo-Sa 08:00-22:00,Su 09:00-21:00",,,"POLYGON ((19.9462129 50.0684599, 19.9458826 50.0684532, 19.9458759 50.0686045, 19.9457042 50.0686492, 19.9456184 50.0686484, 19.9456157 50.0687026, 19.9454907 50.0687015, 19.9454719 50.0688196, 19.9454249 50.0691136, 19.9460172 50.069123, 19.9460179 50.0691079, 19.9461191 50.0691088, 19.9461466 50.0690881, 19.9461949 50.0690601, 19.9462439 50.0690365, 19.9463223 50.0690029, 19.9463967 50.0689736, 19.9464753 50.0689505, 19.9465474 50.068929, 19.9466159 50.0689126, 19.9466687 50.0689012, 19.9466969 50.068901, 19.9466984 50.0688549, 19.9466996 50.0688358, 19.946715 50.0688358, 19.9467163 50.0688021, 19.9467232 50.0686097, 19.946729 50.0684407, 19.9466296 50.0684396, 19.9466269 50.0684685, 19.9463182 50.0684621, 19.946317 50.0684937, 19.9462647 50.0684928, 19.9462116 50.068492, 19.9462129 50.0684599))",no information,no information,,,no information,,,no information,no information,,Carrefour,,no information,,,,,,,,Pawia,,,,,,,,,,,,Kraków,,,,,,,,Carrefour,9647
,,,"Mo-Sa 06:15-22:30,Su 07:00-21:30",,,"POLYGON ((19.9464753 50.0689505, 19.9465474 50.068929, 19.9466159 50.0689126, 19.9466687 50.0689012, 19.9466969 50.068901, 19.9466984 50.0688549, 19.9466996 50.0688358, 19.946715 50.0688358, 19.9467163 50.0688021, 19.9467232 50.0686097, 19.946729 50.0684407, 19.9464988 50.0684361, 19.9464872 50.0686553, 19.9464753 50.0689505))",no information,no information,,,no information,,,no information,no information,,Carrefour,,no information,,,,,,,,Pawia,,,,,,yes,,,,,,Kraków,,,,,,,,Carrefour,9648
,,,Sa 06:00-12:00;Su 05:00-13:00,https://gieldakrakow.com/,,"POLYGON ((20.0376997 50.0381442, 20.0374403 50.0381051, 20.0367261 50.0380924, 20.0372331 50.0365969, 20.0375524 50.0366131, 20.0380629 50.036497, 20.0380532 50.036418, 20.03799 50.0358982, 20.03793 50.0355526, 20.0390974 50.0353242, 20.0391403 50.0358996, 20.0391227 50.0359546, 20.0394309 50.0359303, 20.0390189 50.0371398, 20.0386988 50.0371385, 20.0383669 50.0381642, 20.0376997 50.0381442))",no information,no information,,,no information,,,no information,no information,,,,marketplace,,,,,,,,Christo Botewa,,,,,,,,,,,,Kraków,,,,,,,,Giełda Samochodowo-Handlowa w Krakowie,9649
,,,Mo-Sa 06:00-17:00,,,"POLYGON ((20.0513623 50.0694676, 20.0512382 50.0691654, 20.0523276 50.0689652, 20.0524393 50.0692285, 20.0518219 50.0693353, 20.0518426 50.0693845, 20.0515345 50.0694378, 20.0513623 50.0694676))",no information,no information,,,no information,,,no information,no information,,,,marketplace,,,,,,,,,,,,,,yes,,,,,,Kraków,,,,,,,,no,9650
,,,Mo-Sa 09:00-21:00,https://www.designeroutletkrakow.pl/,,"POLYGON ((20.00457 50.060836, 20.004512 50.0604939, 20.0044996 50.060421, 20.0044869 50.0603455, 20.0044745 50.0602727, 20.0044498 50.0601267, 20.0044307 50.0600145, 20.004421 50.059957, 20.004809 50.05993, 20.0048123 50.0599511, 20.004818 50.059988, 20.0048586 50.0599895, 20.004859 50.059988, 20.0048597 50.0599861, 20.0048602 50.059985, 20.0048609 50.059984, 20.004862 50.059982, 20.0048632 50.0599807, 20.0048651 50.0599791, 20.0048662 50.0599781, 20.004868 50.059977, 20.0048699 50.059976, 20.004872 50.059975, 20.0048737 50.0599743, 20.0048755 50.0599738, 20.0048781 50.0599731, 20.0048805 50.0599725, 20.0048829 50.0599721, 20.004885 50.059972, 20.004888 50.059972, 20.00489 50.0599719, 20.004893 50.059972, 20.0048951 50.0599723, 20.0048981 50.0599728, 20.0048998 50.0599733, 20.004902 50.059974, 20.0049042 50.0599747, 20.0049064 50.0599757, 20.0049084 50.0599768, 20.0049101 50.0599778, 20.0049116 50.0599789, 20.0049129 50.05998, 20.0049144 50.0599817, 20.0049155 50.0599828, 20.0049162 50.0599839, 20.0049171 50.0599858, 20.0049176 50.0599869, 20.004918 50.059989, 20.0049183 50.0599908, 20.0049183 50.0599924, 20.0049579 50.0599941, 20.0049623 50.0599558, 20.005203 50.0599661, 20.005715 50.059988, 20.0057127 50.0600095, 20.005712 50.060016, 20.005768 50.060019, 20.0057743 50.0599589, 20.0057819 50.0598864, 20.0058079 50.0596394, 20.0058123 50.0595971, 20.005908 50.0595324, 20.005906 50.059531, 20.005905 50.05953, 20.005904 50.059529, 20.005903 50.059528, 20.0059021 50.0595267, 20.0059012 50.0595253, 20.0059005 50.059524, 20.0059002 50.059523, 20.0058997 50.0595211, 20.0058996 50.0595196, 20.0058995 50.0595181, 20.0058996 50.0595169, 20.0059 50.059515, 20.0059005 50.0595139, 20.0059013 50.0595122, 20.005902 50.059511, 20.005903 50.05951, 20.005905 50.059508, 20.005906 50.059507, 20.0059073 50.059506, 20.0059095 50.0595046, 20.0059108 50.0595039, 20.0059129 50.0595029, 20.0059158 50.0595019, 20.005918 50.0595012, 20.0059207 50.0595006, 20.0059231 50.0595002, 20.0059259 50.0594999, 20.005928 50.0594998, 20.005931 50.0594997, 20.0059339 50.0594998, 20.005936 50.0594999, 20.0059388 50.0595002, 20.0059412 50.0595008, 20.0059437 50.0595014, 20.005946 50.059502, 20.0059483 50.0595029, 20.0059505 50.0595038, 20.0059901 50.0594771, 20.0060527 50.0594349, 20.0060585 50.0593784, 20.006066 50.059305, 20.0062834 50.0593146, 20.0063974 50.0593196, 20.0065131 50.0593247, 20.0066887 50.0593324, 20.006749 50.059335, 20.0068612 50.0593392, 20.007201 50.059352, 20.007195 50.0594095, 20.007193 50.059428, 20.007178 50.059574, 20.007185 50.059575, 20.007183 50.059587, 20.007183 50.059589, 20.00707 50.059597, 20.0070669 50.0596254, 20.007069 50.0596256, 20.007072 50.059626, 20.007074 50.0596264, 20.0070757 50.0596267, 20.007079 50.059628, 20.007081 50.059629, 20.007083 50.05963, 20.007085 50.059631, 20.0070864 50.0596319, 20.007088 50.059633, 20.007089 50.059634, 20.007091 50.059636, 20.0070917 50.0596371, 20.007093 50.059639, 20.0070935 50.0596403, 20.007094 50.059642, 20.007094 50.059643, 20.007094 50.059645, 20.007094 50.059647, 20.0070936 50.0596484, 20.007093 50.05965, 20.0070923 50.0596511, 20.007091 50.059653, 20.00709 50.059654, 20.007089 50.059655, 20.007088 50.059657, 20.007086 50.059658, 20.007085 50.059659, 20.007083 50.05966, 20.007081 50.059661, 20.007079 50.059662, 20.0070769 50.0596624, 20.007075 50.059663, 20.007072 50.059663, 20.00707 50.059664, 20.007068 50.059664, 20.007065 50.059664, 20.007063 50.059664, 20.0070607 50.0596898, 20.007058 50.05972, 20.007076 50.059721, 20.007086 50.059728, 20.0071 50.059744, 20.007115 50.05976, 20.007121 50.059766, 20.007127 50.059773, 20.007131 50.05978, 20.007135 50.059787, 20.007139 50.059793, 20.007142 50.0598, 20.007145 50.059809, 20.007147 50.059818, 20.007149 50.059827, 20.007149 50.059836, 20.007149 50.059845, 20.007147 50.059854, 20.0071453 50.0598702, 20.007139 50.05993, 20.007148 50.05993, 20.007147 50.059941, 20.007141 50.059941, 20.0071255 50.0600877, 20.007106 50.0602723, 20.007102 50.06031, 20.007096 50.060371, 20.007083 50.06049, 20.0070811 50.0605095, 20.007075 50.060573, 20.007067 50.060649, 20.0070668 50.0606519, 20.007063 50.060651, 20.006992 50.060648, 20.0069881 50.0606839, 20.006981 50.060749, 20.0069806 50.0607531, 20.006978 50.060777, 20.007053 50.06078, 20.007053 50.060783, 20.007053 50.060784, 20.007048 50.0608303, 20.0070444 50.0608637, 20.007036 50.060942, 20.0069433 50.0609387, 20.006924 50.060938, 20.006924 50.060937, 20.006887 50.060935, 20.0068072 50.0609316, 20.0066943 50.0609269, 20.0066147 50.0609235, 20.0063816 50.0609137, 20.00629 50.0609098, 20.0060893 50.0609013, 20.0060605 50.0609001, 20.0060308 50.0608989, 20.005987 50.060897, 20.005897 50.060893, 20.005856 50.060891, 20.00586 50.060853, 20.005691 50.060846, 20.005688 50.060877, 20.005692 50.060877, 20.005691 50.060884, 20.005683 50.060884, 20.0055684 50.0608791, 20.0052784 50.0608665, 20.0051949 50.060863, 20.0049983 50.0608545, 20.00457 50.060836))",no information,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,Galicyjska,,,,,info@designeroutletkrakow.pl,,,,,,,Kraków,,,,,,,no,Designer Outlet Kraków,9651
