phone,cemetery,emergency,opening_hours,website,pets_allowed,geometry,historic,wiki_summary_en,postal_code,toilets,natural,description,visiting_time,leisure,tourism,public_transport,brand,alt_name,amenity,reservation,attraction,highchair,parking,swimming_pool,contact:phone,community_centre,addr:street,contact:twitter,social_facility,contact:facebook,zoo,email,wheelchair,cuisine,contact:website,internet_access,opening_hours:reception,guest_house,addr:city,contact:instagram,image,location,outdoor_seating,museum,takeaway,smoking,all_names_concat
,,,Mo-Sa 08:00-19:00; Su 08:00-14:00,,,"POLYGON ((19.9309538 50.0652501, 19.9308976 50.0652424, 19.930888 50.0652411, 19.9308683 50.0652384, 19.9308618 50.0652373, 19.9308589 50.0652369, 19.9308392 50.065234, 19.9308205 50.0652312, 19.9307311 50.065218, 19.9307324 50.0652138, 19.9307272 50.0652131, 19.9307182 50.0652118, 19.9306826 50.0652068, 19.9306016 50.0651955, 19.9305476 50.065188, 19.9304913 50.0651801, 19.930358 50.0651615, 19.9303287 50.0652455, 19.9303269 50.0652453, 19.93012 50.0652149, 19.9301487 50.0651314, 19.930017 50.0651131, 19.929963 50.0651056, 19.9299073 50.0650979, 19.9297746 50.0650794, 19.9297737 50.0650837, 19.9296564 50.065067, 19.9296575 50.0650647, 19.9296517 50.065064, 19.929648 50.0650763, 19.9296358 50.065115, 19.9296052 50.0651362, 19.9295613 50.0651446, 19.9295186 50.065138, 19.9294849 50.0651194, 19.9294718 50.0650921, 19.9294852 50.0650528, 19.9294895 50.0650403, 19.9294843 50.0650396, 19.9294836 50.0650422, 19.9293822 50.0650268, 19.9293692 50.0650251, 19.9293707 50.0650206, 19.9292371 50.065002, 19.9291825 50.0649945, 19.9291269 50.0649867, 19.9289966 50.0649687, 19.9289686 50.0650531, 19.9287607 50.0650229, 19.928757 50.0650225, 19.9287878 50.0649388, 19.9286531 50.06492, 19.9285973 50.0649124, 19.9285417 50.0649047, 19.9284132 50.0648871, 19.928412 50.0648911, 19.9283196 50.064878, 19.9282982 50.064875, 19.9281877 50.0648593, 19.9282496 50.0646805, 19.9284699 50.0647124, 19.9284657 50.064724, 19.9294243 50.0648582, 19.9294289 50.0648455, 19.9295451 50.064862, 19.9295438 50.0648665, 19.9296322 50.0648788, 19.9297184 50.0648908, 19.9297197 50.0648868, 19.9298363 50.0649031, 19.9298327 50.0649158, 19.9307876 50.0650507, 19.9307909 50.0650396, 19.9310138 50.065072, 19.9309759 50.0651855, 19.9309707 50.0652002, 19.9309538 50.0652501))",,The Provincial Public Library in Krakow – the main public library of the Małopolska Voivodeship. It has the status of a cultural institution of the Małopolska Voivodeship and is financed by the local government of the voivodeship. The library's headquarters is located in a historic building of former barracks at 1 Rajska Street in Krakow.,,,,,,,,,,,library,,,,,,,,Rajska,,,,,biblioteka@rajska.info,yes,,,wlan,,,Kraków,,,,,,,,Wojewódzka Biblioteka Publiczna w Krakowie
,,,,,,"POLYGON ((19.9273596 50.0617535, 19.9273517 50.0617066, 19.9273122 50.0617094, 19.9273132 50.061715, 19.9273069 50.061719, 19.9272677 50.0617217, 19.9272598 50.0617202, 19.9272569 50.0617036, 19.9271999 50.0617076, 19.927205 50.0617424, 19.9270616 50.0617309, 19.9270538 50.0617301, 19.9270529 50.0617256, 19.9270418 50.0616678, 19.927072 50.0616655, 19.9270711 50.0616607, 19.9270495 50.0615452, 19.9272619 50.0615273, 19.9272648 50.0615401, 19.9272641 50.0615427, 19.9272621 50.0615453, 19.9272472 50.0615494, 19.9272392 50.0615523, 19.9272327 50.0615561, 19.927228 50.0615609, 19.9272254 50.0615665, 19.9272241 50.0615726, 19.9272242 50.0615791, 19.9272257 50.0615855, 19.9272284 50.0615914, 19.92723 50.061594, 19.9272334 50.0615975, 19.9272401 50.0616024, 19.9272481 50.0616059, 19.9272542 50.0616078, 19.9272843 50.061605, 19.9272839 50.0616032, 19.9272868 50.0616006, 19.9273307 50.0615964, 19.9273299 50.0615925, 19.9274236 50.0615841, 19.9274196 50.061566, 19.927484 50.0615599, 19.9274929 50.061559, 19.9275289 50.061753, 19.9275263 50.061753, 19.927526 50.061755, 19.9273596 50.0617535))",,The Maria Skłodowska-Curie National Research Institute of Oncology - Branch in Kraków - Kraków branch of the Oncology Center - Institute of Maria Skłodowska-Curie in Warsaw. The Institute is located at 11 Garncarska Street.,,,,,,,,,,,hospital,,,,,,,,Garncarska,,,,,,,,,,,,Kraków,,,,,,,,Centrum Onkologii Instytut imienia Marii Skłodowskiej
,,,Mo-Fr 08:00-20:00; Sa 08:00-14:00,,,"POLYGON ((19.9425519 50.059745, 19.9425448 50.0597491, 19.9424857 50.0597071, 19.942468 50.0596945, 19.9424728 50.0596911, 19.9424625 50.0596831, 19.9424664 50.0596811, 19.942467 50.0596737, 19.9424518 50.0596681, 19.9424395 50.0596614, 19.9424299 50.0596532, 19.9424228 50.0596433, 19.942418 50.0596294, 19.9424191 50.0596161, 19.9424257 50.0596033, 19.942435 50.0595936, 19.942448 50.059585, 19.9424592 50.0595802, 19.9424688 50.0595773, 19.9424784 50.0595725, 19.9424746 50.0595704, 19.9424851 50.0595624, 19.942481 50.0595593, 19.9425677 50.0595115, 19.9425739 50.0595162, 19.9427288 50.059431, 19.9427235 50.059427, 19.9428701 50.0593464, 19.9428764 50.0593512, 19.9430295 50.0592649, 19.9430246 50.0592608, 19.943111 50.059213, 19.9431159 50.0592164, 19.9431191 50.0592146, 19.9431401 50.0592308, 19.9431544 50.059223, 19.9432124 50.0591914, 19.9431997 50.0591814, 19.9431958 50.0591835, 19.9431875 50.0591769, 19.9431928 50.0591742, 19.943201 50.0591698, 19.9432019 50.0591705, 19.9433433 50.059299, 19.9432778 50.0593354, 19.9428271 50.0595832, 19.9428363 50.0595904, 19.9428123 50.0596037, 19.9428397 50.0596237, 19.9428361 50.0596603, 19.9428055 50.0596776, 19.9428264 50.0596928, 19.9428179 50.0596979, 19.9428468 50.0597209, 19.9428941 50.0596962, 19.9428986 50.0596993, 19.9429526 50.0597372, 19.9429031 50.0597664, 19.9429732 50.0598155, 19.9429482 50.0598303, 19.94294 50.0598351, 19.9428184 50.0599069, 19.9427759 50.0599056, 19.9425519 50.059745))",,"The Main Post Office in Kraków (Polish: Poczta Główna w Krakowie) is a building of the Polish Post located at the corner of Wielopole 2 and Westerplatte 20 streets in Kraków.
The building was designed by the Viennese architect F. Setz. Joseph Sareg adapted the project and it was built between 1887 and 1889 by Charles Knaus and Tadeusz Stryjeński.
Since 1899 it was the headquarters of mail in Kraków. In 1909, it was the location of what is now the Polish automatic telephone exchange with a capacity of 3600 numbers.
Due to growing needs for office surface, between 1930 and 1931 it was rebuilt by Frederick Tadaniera. The interiors and furnishings were updated and in 1933 the intercity telephone exchange was installed.
Another reconstruction took place during the German occupation. The Polish Post Office reopened on January 22, 1945.
After the war, the post office has repeatedly being modernized and repaired. Since 1991 it has housed the Polish Post and Telecommunications.",,,,,,,,,Poczta Polska,,post_office,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urząd Pocztowy Kraków 1;Почта;UP Kraków
,,,,,,"POLYGON ((19.9133756 50.0830553, 19.9132355 50.0830754, 19.9132368 50.0830795, 19.9132242 50.0830821, 19.9131302 50.082851, 19.9136174 50.0827712, 19.9136222 50.0827827, 19.9136728 50.0829037, 19.9136616 50.0829059, 19.9136593 50.082903, 19.9134886 50.0829311, 19.9136631 50.0833585, 19.9135131 50.0833817, 19.9133756 50.0830553))",,,,,,,,,,,,,clinic,,,,,,,,Wacława Nałkowskiego,,,,,,,,,,,,Kraków,,,,,,,,Przychodnia Azory
,,yes,,http://www.rydygierkrakow.pl/,,"POLYGON ((20.0205459 50.091022, 20.0204533 50.0910364, 20.0204278 50.0910403, 20.0182437 50.091379, 20.0180149 50.0914204, 20.017891 50.091449, 20.017785 50.0914764, 20.0177472 50.0914881, 20.0177165 50.0914984, 20.0176436 50.0915267, 20.0176216 50.0915353, 20.0175974 50.0915458, 20.0174147 50.0916247, 20.0171989 50.0917276, 20.0171433 50.0917611, 20.0170983 50.0917902, 20.0164854 50.0922127, 20.0157861 50.0927196, 20.0156576 50.0928463, 20.0156525 50.0929122, 20.015649 50.0929579, 20.0157048 50.0932087, 20.0157764 50.0936139, 20.0158415 50.0937951, 20.0159146 50.0941114, 20.0159925 50.0943779, 20.0161165 50.0945296, 20.016361 50.0946953, 20.0169296 50.0949261, 20.0174185 50.0950638, 20.0180435 50.0951848, 20.0188445 50.095226, 20.0195451 50.0951559, 20.02005 50.0950538, 20.0203619 50.094976, 20.0208906 50.0948105, 20.0215508 50.0946053, 20.0218397 50.0945315, 20.0220766 50.094444, 20.0221947 50.0943592, 20.0222431 50.0941578, 20.0221602 50.0939621, 20.021261 50.0937902, 20.0210143 50.0936232, 20.0215238 50.0925883, 20.0215517 50.092517, 20.0206976 50.0923606, 20.020715 50.0923168, 20.0207287 50.0922892, 20.0207328 50.0922808, 20.0208963 50.0919486, 20.0205459 50.091022))",,"The Provincial Specialist Hospital named after Ludwik Rydygier in Kraków – a hospital located at Złotej Jesieni 1 in Kraków. It was established on August 1, 1986. It is named after Ludwik Rydygier – a surgeon, professor of medicine, and brigadier general of the Polish Army. On December 21, 2011, a sanitary landing pad was put into use.",,,,,,,,,,,hospital,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,Szpital Specjalistyczny im. Ludwika Rydygiera w Krakowie;Q342258
,,,Mo-Fr 08:00-20:00; Sa 08:00-14:00,,,"POLYGON ((20.0506356 50.0714746, 20.0506957 50.0716062, 20.051142 50.0715222, 20.0510818 50.0713906, 20.0506356 50.0714746))",,,,,,,,,,,Poczta Polska,,post_office,,,,,,,,,,,,,,yes,,,,,,Kraków,,,,,,,,UP Kraków 28
,,,"Mo-Fr 07:00-21:00; PH off, Sa,Su 08:00-21:00",,,"POLYGON ((20.0174949 50.0860871, 20.0174432 50.085955, 20.0175586 50.0859362, 20.0175683 50.0859608, 20.0176105 50.0860684, 20.0174949 50.0860871))",,,,,,,,,,,Apteka Słoneczna,,pharmacy,,,,,,,,,,,,,,,,,,,,Kraków,,,,,,,,Apteka Słoneczna
+48123999680,,,"Mo-Fr 09:00-18:00, Sa 09:00-15:00",https://portal.BibliotekaAIK.pl,,"POLYGON ((19.9488475 50.0632178, 19.9488206 50.0632255, 19.9487644 50.0631697, 19.9487246 50.0631272, 19.9486861 50.0630833, 19.9486596 50.0630507, 19.9486421 50.0630282, 19.9486279 50.0630091, 19.9486178 50.0629956, 19.9486034 50.0629749, 19.9486319 50.0629604, 19.9486933 50.0629308, 19.9487476 50.0629084, 19.9487599 50.0629037, 19.94882 50.0628819, 19.948891 50.0628602, 19.9489613 50.062842, 19.9489931 50.0628347, 19.9490089 50.0628497, 19.9490393 50.06288, 19.9490558 50.0628965, 19.949094 50.0629383, 19.9491372 50.0629885, 19.9491276 50.0629917, 19.9491631 50.0630321, 19.9491697 50.0630298, 19.9491756 50.0630377, 19.9491962 50.063065, 19.9492104 50.0630854, 19.9491183 50.0631242, 19.9490574 50.0631477, 19.9489876 50.0631727, 19.9489235 50.0631943, 19.9488578 50.0632146, 19.9488475 50.0632178))",,,,,,,,,,,,Biblioteka Uniwersytetu Ignatianum w Krakowie,library,,,,,,,,Mikołaja Kopernika,,,,,biblioteka@ignatianum.edu.pl,,,,,,,Kraków,,,,,,,,Biblioteka UIK;UIK Library;Biblioteka Uniwersytetu Ignatianum w Krakowie;Biblioteka Naukowa Księży Jezuitów w Krakowie;Biblioteka Ignatianum
,,,,,,"POLYGON ((19.9560105 50.0617045, 19.9567817 50.0619164, 19.9562739 50.0624362, 19.9560249 50.0626896, 19.9560654 50.0627067, 19.9551237 50.0636709, 19.9541878 50.0634566, 19.9535978 50.0633253, 19.9525771 50.063096, 19.9511581 50.0627642, 19.9502814 50.0623687, 19.9496429 50.0620788, 19.9493101 50.0619413, 19.9489972 50.0618181, 19.9487117 50.0617069, 19.9486589 50.061684, 19.9484596 50.061606, 19.9485123 50.0615511, 19.9481329 50.0613977, 19.9482129 50.0611444, 19.9480328 50.0611204, 19.9480446 50.0609891, 19.9485102 50.0610502, 19.948672 50.0611089, 19.9488298 50.0609459, 19.9488896 50.0608464, 19.949047 50.0609029, 19.9490341 50.0609209, 19.9491319 50.0609503, 19.9491443 50.0609356, 19.9495217 50.0610613, 19.949494 50.0610957, 19.9498231 50.0612275, 19.9499649 50.0614075, 19.9514776 50.0620636, 19.9516466 50.0620808, 19.9541599 50.0626163, 19.9542254 50.06248, 19.9542263 50.0617544, 19.9555489 50.0617592, 19.9559654 50.061757, 19.9560105 50.0617045))",,"University Hospital – a clinical hospital located in Kraków, in the XII Bieżanów-Prokocim district at Macieja Jakubowskiego 2, in Prokocim. The hospital serves as an educational and scientific base for the Collegium Medicum of the Jagiellonian University.",,,,,,,,,,,hospital,,,,,,,,,,,,,,,,http://www.su.krakow.pl/,,,,,,,,,,,,Szpital Uniwersytecki CM UJ;Szpital Uniwersytecki Collegium Medicum Uniwersytetu Jagiellońskiego
12 628 29 63,,,"Mo-Th 08:00-16:00, Fr-Sa 09:00-15:00",https://www.biblos.pk.edu.pl/,,"POLYGON ((19.9419861 50.0710438, 19.9419743 50.0710218, 19.9417496 50.0710715, 19.9416998 50.070979, 19.941695 50.07097, 19.9416976 50.0709694, 19.9419196 50.0709201, 19.9419078 50.0708979, 19.9422593 50.0708199, 19.9422715 50.0708419, 19.9424964 50.0707921, 19.9425231 50.0708418, 19.9425589 50.0708339, 19.9425714 50.0708569, 19.9425356 50.0708649, 19.9425512 50.0708939, 19.942326 50.0709437, 19.9423379 50.070966, 19.9419861 50.0710438))",,,,,,,,,,,,,library,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,Biblioteka Główna
,,,Mo-Fr 10:00-17:00,,,"POLYGON ((19.9500847 50.0133698, 19.9500392 50.0132824, 19.9500751 50.0132385, 19.9502163 50.0132095, 19.9502511 50.01328, 19.9502342 50.0132834, 19.9502425 50.0133003, 19.9502244 50.0133274, 19.9501977 50.0133331, 19.9502034 50.0133441, 19.9500847 50.0133698))",,,,,,,,,,,Santander,Santander Bank Polska,bank,,,,,,,,Porucznika Jerzego Halszki,,,,,,,,,,,,Kraków,,,,,,,,Santander;Santander Bank Polska S.A. 6 Oddział w Krakowie;Santander Bank Polska;Bank Zachodni WBK
,,,,,,"POLYGON ((20.0636032 50.0994233, 20.0632935 50.0995765, 20.0633421 50.0996175, 20.0632708 50.0996527, 20.0632543 50.0996394, 20.0632317 50.0996506, 20.0630831 50.0995265, 20.0639009 50.0991219, 20.0640171 50.0992181, 20.063931 50.0992609, 20.0640252 50.0993397, 20.0640316 50.0993376, 20.0640364 50.0993436, 20.0639315 50.0993786, 20.063908 50.0993588, 20.0638815 50.0993714, 20.0638998 50.0993868, 20.0638522 50.0994102, 20.0638592 50.0994158, 20.0638547 50.0994181, 20.0638476 50.0994125, 20.0637747 50.0994491, 20.0637802 50.0994536, 20.0636925 50.099497, 20.0636032 50.0994233))",,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,Kraków,,,,,,,,Wojewódzki Szpital Okulistyczny w Krakowie
,,,Mo-Fr 09:00-20:00,,,"POLYGON ((19.931174 50.0460048, 19.9311693 50.0459229, 19.931168 50.0459009, 19.9312604 50.045898, 19.9312605 50.0458992, 19.9313565 50.0458964, 19.9313563 50.0458952, 19.9313584 50.0458951, 19.9313637 50.0458949, 19.931363 50.0459422, 19.9313673 50.0459992, 19.931174 50.0460048))",,,,,,,,,,,,,post_office,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urząd Pocztowy Kraków 54
,,no,,https://babinski.pl/,,"POLYGON ((19.8824348 50.0069202, 19.8843417 50.0069935, 19.8849402 50.0070189, 19.8875083 50.0066649, 19.8880141 50.0065848, 19.8881842 50.0065535, 19.888112 50.00642, 19.8882092 50.0063876, 19.8880943 50.0061774, 19.8879824 50.0059916, 19.8879509 50.0059117, 19.8878967 50.0056645, 19.8878965 50.0054078, 19.8878045 50.0047803, 19.8876821 50.0041801, 19.8878225 50.0041695, 19.8892816 50.0040478, 19.8888912 50.002901, 19.88869 50.0024074, 19.888503 50.0022779, 19.8882204 50.0021777, 19.8875366 50.0019449, 19.8873654 50.0016748, 19.8869679 50.0005448, 19.8850666 50.0007807, 19.8849145 50.0003367, 19.8837538 50.0004836, 19.8835958 50.000323, 19.8826593 50.0004063, 19.8823982 50.0006701, 19.8804605 50.000921, 19.8800799 50.0017329, 19.8799691 50.0020356, 19.8799566 50.0021636, 19.8799464 50.0021859, 19.8799302 50.0022587, 19.8799131 50.0023427, 19.8798174 50.0025338, 19.8795507 50.0027998, 19.8793604 50.0029278, 19.8784102 50.0034635, 19.8779455 50.0038621, 19.877504 50.0044353, 19.8772183 50.004991, 19.8775537 50.0049451, 19.8776463 50.004924, 19.877824 50.0048961, 19.8781083 50.0048535, 19.8785713 50.0047858, 19.8804922 50.0044551, 19.8809256 50.0043778, 19.8813457 50.0050631, 19.881528 50.0053604, 19.881704 50.0056391, 19.8821694 50.0064276, 19.8824348 50.0069202))",,"The Józef Babiński Clinical Hospital Independent Public Healthcare Institution in Kraków – a hospital in Kraków (in the Kobierzyn district) that specializes in the treatment and rehabilitation of patients in the fields of psychiatry, addiction, and neurology. In 1999, the hospital-park complex was entered on the list of historic monuments.",,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szpital Kliniczny im. doktora Józefa Babińskiego SP ZOZ
,,,,https://www.pekao.com.pl,,"POLYGON ((19.9223395 50.0451079, 19.9223734 50.0450491, 19.9224389 50.0450027, 19.9225266 50.0449753, 19.9226238 50.0449709, 19.9227165 50.0449902, 19.9227916 50.0450301, 19.9233875 50.0448938, 19.9234458 50.0450047, 19.9228498 50.0451362, 19.9228483 50.0451535, 19.9228438 50.0451704, 19.9228367 50.045187, 19.9228271 50.0452031, 19.9228149 50.0452184, 19.9228002 50.0452328, 19.9227831 50.0452462, 19.9227645 50.0452582, 19.9227438 50.045269, 19.9226909 50.0452879, 19.9226011 50.0453003, 19.9225102 50.0452916, 19.92243 50.0452629, 19.9223979 50.0452436, 19.9223703 50.0452186, 19.9223482 50.0451873, 19.9223363 50.0451487, 19.9223395 50.0451079))",,,,,,,,,,,Bank Pekao,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Pekao
,,,Mo-Su 09:00-17:00,,,"POLYGON ((19.9373342 50.0587799, 19.9373303 50.0587788, 19.9373208 50.0587714, 19.9373216 50.0587619, 19.9373322 50.0587553, 19.937347 50.058755, 19.9373672 50.058758, 19.9373723 50.0587441, 19.9373335 50.0587372, 19.9373343 50.0587345, 19.9373409 50.058735, 19.93736 50.0586338, 19.9374892 50.0586467, 19.9374553 50.0587546, 19.9375368 50.0587683, 19.9377192 50.0587968, 19.9377182 50.0587995, 19.9378129 50.0588162, 19.9378152 50.0588166, 19.9378144 50.0588189, 19.9377805 50.0588134, 19.9377754 50.0588256, 19.9377992 50.0588295, 19.9378031 50.0588306, 19.9378131 50.0588378, 19.9378129 50.0588474, 19.9378027 50.0588546, 19.9377878 50.0588556, 19.9373342 50.0587799))",,,,,,,,,information,,,,,,,,,,,,Plac Wszystkich Świętych,,,,,,yes,,,,,,Kraków,,,,,,,,Info Kraków
,,,Mo-Fr 08:00-18:00,,,"POLYGON ((19.9616296 50.0212437, 19.961616 50.0212555, 19.9615788 50.0212389, 19.9615727 50.0212349, 19.9615724 50.0212343, 19.9617138 50.0211122, 19.9617487 50.0211288, 19.9617717 50.0211088, 19.9618131 50.0211282, 19.9617898 50.0211485, 19.9618849 50.0211941, 19.9617572 50.0213048, 19.9616296 50.0212437))",,,,,,,,,,,,,post_office,,,,,,,,Malborska,,,,,,,,,,,,Kraków,,,,,,,,InPost - Biuro Obsługi Klienta
,,,,,,"POLYGON ((19.9723243 50.0166709, 19.9723306 50.0165984, 19.9724681 50.016604, 19.9724825 50.0166134, 19.9724951 50.0166215, 19.9724867 50.016712, 19.9723205 50.0167076, 19.9723243 50.0166709))",,,,,,,,,,,,,pharmacy,,,,,,,,Białoruska,,,,,,,,,,,,Kraków,,,,,,,,Słoneczna;Apteka Słoneczna
,,,,,,"POLYGON ((19.9600476 50.0195604, 19.9600626 50.0194824, 19.9601326 50.019489, 19.9601366 50.0194718, 19.96018 50.0194759, 19.9601762 50.0194928, 19.960243 50.0194989, 19.9602278 50.0195767, 19.9601215 50.0195678, 19.9600652 50.0195627, 19.9600476 50.0195604))",,,,,,,,,,,Poczta Polska,,post_office,,,,,,,,Turniejowa,,,,,,,,,,,,,,,,,,,,
,,,,https://mnk.pl/oddzial/biblioteka-ksiazat-czartoryskich,,"POLYGON ((19.9394115 50.063879, 19.9393596 50.0638107, 19.9393595 50.0638104, 19.9394366 50.0637893, 19.9394214 50.0637675, 19.9394479 50.06376, 19.9397202 50.0636821, 19.9397215 50.063684, 19.9397811 50.0637739, 19.9394115 50.063879))",,"The Princes Czartoryski Library (Polish: Biblioteka Książąt Czartoryskich) – often abbreviated to Czartoryski Library – is a branch of the National Museum in Kraków, located at 17 St Mark Street in Kraków. It is a Polish foundation library established at the initiative of Prince Adam Kazimierz Czartoryski and Izabela Czartoryska nee Fleming in the second half of the 18th century.",,,,,,,,,,,library,,,,,,,,Świętego Marka,,,,,,,,,,,,Kraków,,,,,,,,Biblioteka Książąt Czartoryskich
,,,,https://medicina2000.pl/,,"POLYGON ((19.957198 50.0570748, 19.9572246 50.0570697, 19.9571584 50.0569274, 19.9569965 50.0569569, 19.9570627 50.0570974, 19.957198 50.0570748))",,,,,,,,,,,,,clinic,,,,,,,,Rzeźnicza,,,,,info@medicina2000.pl,yes,,,,,,Kraków,,,,,,,,Medicina2000 Endokrynolog Kraków
,,,,,,"POLYGON ((19.9253063 50.0121406, 19.9252699 50.0121111, 19.9252807 50.0121055, 19.9253354 50.0120774, 19.925372 50.012107, 19.9253063 50.0121406))",,,,,,,,,,,,,atm,,,,,,,,Orzechowa,,,,,,,,,,,,Kraków,,,,,,,,Bankomat Cash4You
,,,Mo-Fr 7:00-22:00;Sa 8:00-22:00;Su 9:00-20:00,,,"POLYGON ((19.9694664 50.0798088, 19.9694444 50.0798072, 19.9694224 50.0798056, 19.969368 50.0797613, 19.969555 50.0796672, 19.9696287 50.0797271, 19.9694664 50.0798088))",,,,,,,,,,,,,pharmacy,,,,,,,,Henryka Wieniawskiego,,,,,,,,,,,,Kraków,,,,,,,,Centrum
,,,,,,"POLYGON ((19.9601745 50.0832977, 19.9603665 50.0832117, 19.9604591 50.0832973, 19.9605864 50.0832403, 19.9607587 50.0833997, 19.9606264 50.0834589, 19.9605167 50.0833575, 19.9603297 50.0834412, 19.9601745 50.0832977))",,,,,,,,,,,,,clinic,,,,,,,,Radomska,,,,,,,,,,,,Kraków,,,,,,,,Przychodnia
,,,"Mo-Fr 10:00-17:00, PH off",,,"POLYGON ((20.0212823 50.0846079, 20.021344 50.0845732, 20.0213862 50.084575, 20.0214105 50.0845614, 20.0214303 50.0845766, 20.0215383 50.084512, 20.021576 50.0845121, 20.021614 50.0845426, 20.0213841 50.0846777, 20.0212823 50.0846079))",,,,,,,,,,,Santander,,bank,,,,,,+48 61 811 99 99,,,,,,,,,,,,,,Kraków,,,,,,,,Santander
,,,Mo-Fr 08:00-20:00,,,"POLYGON ((19.8992811 50.0779906, 19.8992972 50.0781088, 19.8993056 50.0781084, 19.899309 50.0781333, 19.8994719 50.0781244, 19.8995769 50.0781179, 19.8995764 50.0781143, 19.8995703 50.0781146, 19.8995692 50.0781048, 19.8996498 50.0781011, 19.8996501 50.0781031, 19.8996576 50.0781027, 19.8996559 50.0780869, 19.8996927 50.0780853, 19.899686 50.0780241, 19.8996853 50.0780082, 19.8996832 50.0780004, 19.8996805 50.0779966, 19.8996758 50.0779926, 19.899669 50.0779879, 19.8996549 50.0779843, 19.8996451 50.0779817, 19.8996367 50.0779799, 19.8996307 50.0779768, 19.8996299 50.0779707, 19.8992811 50.0779906))",,,,,,,,,,,Poczta Polska,,post_office,,,,,,,,Bronowicka,,,,,,yes,,,,,,Kraków,,,,,,,,UP Kraków 23
,,,24/7,https://scanmed.pl/,,"POLYGON ((19.9003224 50.0700575, 19.9007513 50.0699984, 19.9009397 50.0699724, 19.9009235 50.0699239, 19.9008773 50.0699297, 19.9008699 50.0699078, 19.9013704 50.0698399, 19.901355 50.0697926, 19.9013165 50.0697979, 19.9013126 50.0697863, 19.9012936 50.0697293, 19.9007112 50.069808, 19.9007052 50.0697892, 19.9007897 50.0697771, 19.9007527 50.0696658, 19.9006704 50.0696772, 19.9006621 50.069659, 19.900611 50.0696667, 19.900619 50.0696871, 19.9005376 50.0696983, 19.9005746 50.0698085, 19.9006605 50.0697966, 19.9006675 50.0698174, 19.9006203 50.0698239, 19.9006382 50.0698722, 19.9006447 50.0698712, 19.9006519 50.0698905, 19.9002344 50.0699496, 19.9002502 50.0699979, 19.9003063 50.0699892, 19.9003135 50.0700107, 19.9003068 50.0700116, 19.9003224 50.0700575))",,,,,,,,,,,,,clinic,,,,,,,,Armii Krajowej,,,,,,yes,,,,,,Kraków,,,,,,,,Scanmed S.A.;U-10
,,,"Mo-Th 11:00-18:00; Sa,Su off; Fr 13:00-20:00",,,"POLYGON ((19.8852953 50.0787033, 19.8853039 50.0787218, 19.8853234 50.0787365, 19.8853395 50.0787415, 19.8853504 50.0787448, 19.8853804 50.0787459, 19.8853935 50.0787442, 19.8854 50.0787428, 19.8854195 50.0787346, 19.8854234 50.0787309, 19.885437 50.0787188, 19.8854412 50.0787073, 19.8854439 50.0787, 19.8854375 50.0786811, 19.8854306 50.0786741, 19.8854214 50.0786647, 19.8854093 50.0786598, 19.8853959 50.0786545, 19.8853664 50.0786511, 19.8853372 50.0786557, 19.885313 50.0786672, 19.8852983 50.078684, 19.8852953 50.0787033))",,,,,,,,,,,Poczta Polska,,post_office,,,,,,,,Na Błonie,,,,,,limited,,,,,,Kraków,,,,,,,,FUP Kraków 23
,,,"Mo,We,Fr 11:00-15:30,16:00-18:00; Tu 08:30-11:30, Tu,Th 12:00-15:30",,,"POLYGON ((19.8453713 50.0844189, 19.8454345 50.0843702, 19.8455458 50.0844304, 19.8454827 50.0844788, 19.8453713 50.0844189))",,,,,,,,,,,,,library,,,,,,,,Balicka,,,,,,,,,,,,,,,,,,,,Biblioteka Kraków Filia 23
,,,"Mo-Th 08:00-19:45; Fr 08:00-18:00; Sa 08:00-15:00; Su,PH off",,,"POLYGON ((19.9211358 50.0655761, 19.9212776 50.0659194, 19.921871 50.0658184, 19.9217292 50.0654751, 19.9212681 50.0655536, 19.9211358 50.0655761))",,The Main Library of the Stanisław Staszic University of Mining and Metallurgy in Kraków – an academic library that collects scientific and technical literature in the fields represented at this university.,,,,,,,,,,Biblioteka AGH,library,,,,,,,,Aleja Adama Mickiewicza,,,,,,yes,,,,,,Kraków,,,,,,,,Biblioteka Główna AGH;Biblioteka AGH;U-1
